id,date,username,tweets
1618566665679011846,2023-01-26 11:08:59+00:00,detikcom,Elon Musk cerita soal efek samping pascavaksin Covid-19 booster kedua. Apa efek samping yang Elon rasakan? Yuk simak video berikut. https://t.co/NPvD5uylj6
1618564656607465474,2023-01-26 11:01:00+00:00,KOMPAS TV,"Pemerintah berencana menerapkan sistem vaksinasi berbayar untuk masyarakat bukan penerima bantuan pemerintah atau kelompok BPJS Non Penerima Bantuan Iuran (PBI). Menteri Kesehatan, Budi Gunadi Sadikin mengatakan rencana ini merupakan strategi dari pandemi menjadi endemi covid-19. https://t.co/lJeDeyWBBV"
1618562587565740033,2023-01-26 10:52:46+00:00,detikcom,Subvarian COVID-19 XBB.1.5 atau dikenal dengan varian 'Kraken' sudah masuk Indonesia. Pakar mengungkap kelompok paling rentan terinfeksi varian tersebut.  https://t.co/cNfPBa2F9c
1618556894200619008,2023-01-26 10:30:09+00:00,detikcom,"Elon Musk cerita soal efek samping pascavaksin Covid-19 booster kedua. Menurutnya, efek samping yang diterima cenderung berat.  https://t.co/SINDQn5tz6"
1618553976798035968,2023-01-26 10:18:34+00:00,detikcom,"Indonesia mencatat sebanyak 322 kasus baru COVID-19, Kamis (26/1/2023). DKI Jakarta menyumbang kasus terbanyak dengan jumlah 97.  https://t.co/JOw7WFXFfj"
1618553384772009985,2023-01-26 10:16:12+00:00,detikcom,"Indonesia mencatat 322 kasus baru COVID-19 hari ini, Kamis (26/1/2023). Seiring itu kasus aktif COVID-19 ada sebanyak 4.600.  https://t.co/7ngu7eE8iJ"
1618534100402569216,2023-01-26 08:59:35+00:00,KOMPAS TV,"Bahas Penanganan Covid di Indonesia, Jokowi: Saat Pandemi, Data Kementerian Berbeda-Beda https://t.co/4kbidueg5Y"
1618528392751595520,2023-01-26 08:36:54+00:00,detikcom,"COVID-19 Subvarian Omicron XBB 1.5 atau Kraken sudah terdeteksi di Indonesia. Lantas, apakah akan peningkatan kasus? Begini kata Menkes.  https://t.co/UoSZ3ejeIO"
1618528195321688065,2023-01-26 08:36:07+00:00,Kompas.com,"Pemerintah menyampaikan bahwa Covid-19 varian ""Kraken"" sudah terdeteksi masuk Indonesia, Rabu (25/1/2023). Varian apakah ini? Berbahayakah? https://t.co/Q0rE0LPm12"
1618526340382171138,2023-01-26 08:28:44+00:00,detikcom,"Kementerian Kesehatan RI mengumumkan Indonesia sudah kemasukan varian COVID-19 Kraken atau XBB.1.5. Terdeteksi pada warga negara Polandia yang tiba di Kalimantan Timur, pada 7 Januari 2023. https://t.co/WJatXvdOYp"
1618522681770672129,2023-01-26 08:14:12+00:00,tvOnenews,"Menkes Budi Gunadi Sadikin menyatakan bahwa pemerintah sejauh ini tidak berencana untuk menjadikan vaksinasi COVID-19 dosis booster kedua sebagai syarat perjalanan. 

Simak berita selengkapnya di https://t.co/GgtZcy4bbs
#HardNews_Health #NewsOne #CariBeritaditvOne #VaksinCovid19 https://t.co/50xHosaGnG"
1618521896852803584,2023-01-26 08:11:05+00:00,KOMPAS TV,Penyebab Vaksinasi Covid-19 Dosis Booster Rendah https://t.co/X35fS7N0BP
1618521246257364993,2023-01-26 08:08:30+00:00,detikcom,"Varian Kraken masuk RI, disebut paling menular dibanding varian Corona lainnya. Menkes RI yakin imunitas warga RI relatif tinggi, COVID-19 RI bakal naik lagi?  https://t.co/zzdZ6agx9n"
1618520420474388480,2023-01-26 08:05:13+00:00,detikcom,Varian Covid-19 Kraken atau Omicron XBB.1.5 sudah masuk di Indonesia. Varian ini disebut menular lebih cepat dibanding varian Covid-19 sebelumnya. https://t.co/CAbUcdW04S
1618507643840090112,2023-01-26 07:14:27+00:00,detikcom,BPOM sudah mengizinkan penggunaan darurat vaksin Covid-19 untuk anak usia mulai dari 6 bulan. Kebijakan ini akan berlaku mulai bulan Maret 2023. Vaksin yang digunakan adalah vaksin Pfizer.  https://t.co/yLRQ9VT0kM
1618505313765703680,2023-01-26 07:05:11+00:00,detikcom,"Antibodi monoklonal dapat mencegah terjadinya infeksi COVID-19 pada kelompok rentan, salah satunya adalah pasien kanker.  https://t.co/kIs7ZjKdLs"
1618502767445958656,2023-01-26 06:55:04+00:00,Kompas.com,Covid-19 sub-varian kraken atau XBB 1.5 sudah masuk Indonesia. Gejala Covid-19 varian kraken tidak jauh berbeda dari varian Omicron dan turunannya. https://t.co/jLcbzgxMZD
1618501684375830528,2023-01-26 06:50:46+00:00,detikcom,Kemenkes RI melaporkan COVID-19 varian kraken atau Omicron XBB.1.5 sudah masuk Indonesia. Waspadai gejalanya seperti ini.  https://t.co/ArElU9CCio
1618499830598307842,2023-01-26 06:43:24+00:00,detikcom,"Di tengah wabah Covid-19 yang melanda China, peti jenazah habis diborong kala kematian meningkat. Hal tersebut khususnya terjadi di desa-desa terpencil. https://t.co/YUppqqU3Ku"
1618496469983444992,2023-01-26 06:30:03+00:00,detikcom,Masyarakat umum kini sudah bisa mendapatkan vaksin COVID-19 booster kedua. Kenali efek samping yang mungkin muncul dan cara mengatasinya.  https://t.co/8GhBarI6lh
1618487701560328192,2023-01-26 05:55:12+00:00,detikcom,Presiden Jokowi mengaku sempat bingung saat pandemi COVID-19 melanda. Pasalnya saat itu tidak ada standar pakem untuk menangani pandemi.  https://t.co/1R5NpBnHcy
1618483661346869248,2023-01-26 05:39:09+00:00,KOMPAS TV,Saat Presiden Jokowi Curhat Sempat Semedi 3 Hari untuk Penanganan Pandemi Covid-19 di Indonesia https://t.co/jE4uvkrKpD
1618481750258380800,2023-01-26 05:31:33+00:00,KOMPAS TV,"Satgas Covid-19 Tetap Ada Meski PPKM Dicabut, Airlangga: Sampai Masyarakat Resilient https://t.co/4tj4DRFE1W"
1618480582819733505,2023-01-26 05:26:55+00:00,detikcom,"Presiden Joko Widodo membuka Rakornas Penanganan Covid-19 dan Pemulihan Ekonomi Nasional. Dalam sambutannya, Jokowi menceritakan bagaimana sulitnya ia menangani pandemi di awal-awal kemunculan virus Corona.  https://t.co/IeqsH9uKRj"
1618480362623217664,2023-01-26 05:26:03+00:00,Kompas.com,"Ketua Satgas Covid-19 PB IDI Dr. dr. Erlina Burhan, Sp. P (K), https://t.co/CWexPnQ1MJ, menjelaskan manfaat penting vaksin booster kedua Covid-19. https://t.co/y1o4p0l1My"
1618476447160569856,2023-01-26 05:10:29+00:00,detikcom,"PPKM sudah dicabut, Presiden Jokowi ingatkan jajarannya untuk berhati-hati dalam memutuskan kebijakan, terutama di bidang ekonomi, dalam transisi tanpa pandemi.  https://t.co/nRfcKGn77X"
1618471175708966912,2023-01-26 04:49:32+00:00,detikcom,"Jokowi berulang kali menyampaikan sulitnya mengatasi COVID-19. Kendati demikian, kata Jokowi, Indonesia berhasil melewati masa-masa pandemi 3 tahun ini. https://t.co/o5XeNlgfb1"
1618468678974201856,2023-01-26 04:39:37+00:00,Kompas.com,"Pemerintah mengungkapkan bahwa virus corona varian ""Kraken"" sudah terdeteksi di Indonesia. Apa itu varian kraken dan apa saja gejalanya? https://t.co/KHKHkCqqie"
1618467415117148161,2023-01-26 04:34:36+00:00,Kompas.com,"Airlangga mengatakan, pertumbuhan ekonomi Indonesia sepanjang 2022 berada di angka 5 persen. https://t.co/642qAgXuTj"
1618467322003333127,2023-01-26 04:34:13+00:00,detikcom,Presiden Jokowi mengungkapkan alasan tidak melakukan lockdown di awal pandemi COVID-19. Ia menilai keputusan lockdown bisa memicu kerusuhan.  https://t.co/Je4dTS0EuT
1618464263961718784,2023-01-26 04:22:04+00:00,Kompas.com,"“Vaksinasi booster kedua berjalan mulai 12 Januari, gratis,” kata Airlangga. https://t.co/3g2fDGBaBi"
1618463731658248192,2023-01-26 04:19:57+00:00,detikcom,"Jokowi curhat dirinya sempat kebingungan soal masker saat awal pandemi COVID-19. Pasalnya, tak ada standar maupun pakem dalam penanganan virus Corona.  https://t.co/V2uaZ3oDpY"
1618462749368926208,2023-01-26 04:16:03+00:00,detikcom,"Presiden RI Jokowi mengisahkan dirinya sempat bersemedi di awal COVID-19 masuk RI. Sempat bingung soal perlu atau tidak RI di-lockdown, begini ceritanya.  https://t.co/y3GbSBKtdR"
1618452695190507529,2023-01-26 03:36:06+00:00,Kompas.com,"Airlangga Hartarto mengatakan, penurunan kasus Covid-19 di 2022 berdampak pada pemulihan ekonomi yaitu menurunnya jumlah pengangguran dan kemiskinan. https://t.co/WgEPf0710E"
1618447059111088129,2023-01-26 03:13:42+00:00,detikcom,Presiden Joko Widodo kilas balik ketika awal-awal pandemi Corona (COVID-19) melanda Indonesia pada 2020 lalu.  https://t.co/r3H26Kr2TW
1618447036038221825,2023-01-26 03:13:37+00:00,detikcom,"Target Kemenkes RI, vaksin COVID-19 anak mulai dari enam bulan ke atas bisa disuntikkan Maret 2023, memakai jenis Pfizer.   https://t.co/FXGxGcAF9b"
1618440802258001923,2023-01-26 02:48:51+00:00,detikcom,CEO Twitter Elon Musk baru-baru ini curhat dirinya mengalami efek samping vaksin COVID-19 atau KIPI yang berat. Bahkan ia mengungkapkan rasanya seperti sekarat.   https://t.co/l1Sd9xANYi
1618756618266546179,2023-01-26 23:43:47+00:00,detikHealth,Pihak CDC China mengklaim kasus COVID-19 ang dirawat di rumah sakit turun 72 persen dan sudah melewati puncaknya. Begini penjelasan lengkapnya. https://t.co/7th7XjizjV
1618748566717046785,2023-01-26 23:11:47+00:00,detikHealth,"Pandemi COVID-19 sudah berada di Tanah Air kurang lebih tiga tahun. PPKM juga sudah dicabut, namun bukan berarti Indonesia sudah memasuki fase endemi. https://t.co/jEHEwtTYGX"
1618631519936958467,2023-01-26 15:26:41+00:00,Harian Kompas,"Kasus penularan dan kematian akibat Covid-19 masih dilaporkan terjadi di masyarakat. Untuk itu, perlindungan tetap diperlukan melalui vaksinasi, terutama pada kelompok rentan, seperti lansia.

https://t.co/ELeWPrsuBF

 #Kesehatan #AdadiKompas"
1618617255306186753,2023-01-26 14:30:00+00:00,Media Indonesia,"""Saya semedi tiga hari untuk memutuskan ini, apakah kita harus lockdown atau tidak,"" ujar Jokowi dalam Rakornas Transisi Penanganan Covid-19 di Jakarta, Kamis (26/1).#mediaindonesia
#referensibangsa
#Presidenjokowi

Sumber: https://t.co/8V3siZn6sc"
1618616421826576384,2023-01-26 14:26:42+00:00,Harian Kompas,"Pelibatan organisasi masyarakat dalam penanganan Covid-19 memberi kontribusi positif, salah satunya untuk mendorong vaksinasi. Organisasi masyarakat dapat menyentuh kelompok rentan, seperti warga lansia dan difabel.

https://t.co/IMvnW1i615

 #Kesehatan #AdadiKompas"
1618596252723068929,2023-01-26 13:06:33+00:00,detikHealth,Kasus penularan COVID-19 di Indonesia disebut semakin menurun. Aturan penanganan pandemi juga semakin dilonggarkan dan masyarakat mulai beraktivitas normal.  https://t.co/DExuF59vxd
1618590751763439617,2023-01-26 12:44:41+00:00,detikHealth,"Kemenkes RI mengungkap hasil tes kontak erat pasien COVID-19 varian Kraken. Ada satu orang di DKI, begini statusnya.  https://t.co/8VNPBbcLeW"
1618584537788735490,2023-01-26 12:20:00+00:00,Media Indonesia,"Partisipasi inilah yang harus kita apresiasi, kita hargai, karena semua memberikan dukungan. Dunia usaha, masyarakat di bawah, semua bergerak,"" ujar Presiden#mediaindonesia
#referensibangsa

Sumber: https://t.co/5PQsi6tn5W"
1618580426636906497,2023-01-26 12:03:40+00:00,detikHealth,"Pemerintah bakal memberlakukan vaksin COVID-19 berbayar bagi warga yang mampu. Menkes menyebutkan, vaksin COVID-19 khususnya booster kedua masih gratis.  https://t.co/pZRXXfAVRU"
1618561572879695877,2023-01-26 10:48:45+00:00,detikHealth,BPOM sudah mengizinkan penggunaan darurat vaksin Covid-19 untuk anak usia mulai dari 6 bulan. Mulai kapan kebijakan ini berlaku? Yuk simak dalam video berikut. https://t.co/0U3vn23fXa
1618553976298901504,2023-01-26 10:18:33+00:00,detikHealth,"Indonesia mencatat sebanyak 322 kasus baru COVID-19, Kamis (26/1/2023). DKI Jakarta menyumbang kasus terbanyak dengan jumlah 97.  https://t.co/tI14ymI5Hx"
1618553385422036999,2023-01-26 10:16:13+00:00,detikHealth,"Indonesia mencatat 322 kasus baru COVID-19 hari ini, Kamis (26/1/2023). Seiring itu kasus aktif COVID-19 ada sebanyak 4.600.  https://t.co/AyBxprIw3w"
1618552050974920704,2023-01-26 10:10:54+00:00,detikHealth,Elon Musk cerita soal efek samping pascavaksin Covid-19 booster kedua. Apa efek samping yang Elon rasakan? Yuk simak video berikut. https://t.co/fiNXV1aBPw
1618545515775381506,2023-01-26 09:44:56+00:00,detikHealth,Subvarian COVID-19 XBB.1.5 atau dikenal dengan varian 'Kraken' sudah masuk Indonesia. Pakar mengungkap kelompok paling rentan terinfeksi varian tersebut.  https://t.co/tsq5VBdajq
1618524876234432512,2023-01-26 08:22:55+00:00,detikHealth,"Kementerian Kesehatan RI mengumumkan Indonesia sudah kemasukan varian COVID-19 Kraken atau XBB.1.5. Terdeteksi pada warga negara Polandia yang tiba di Kalimantan Timur, pada 7 Januari 2023. https://t.co/MFYguxIpSe"
1618519537950883840,2023-01-26 08:01:43+00:00,detikHealth,"Elon Musk cerita soal efek samping pascavaksin Covid-19 booster kedua. Menurutnya, efek samping yang diterima cenderung berat.   https://t.co/BG1CksK3yX"
1618517862821548034,2023-01-26 07:55:03+00:00,Media Indonesia,Wapres: Usulan Vaksin Booster Kedua Berbayar agar Gotong-Royong. Biaya vaksinasi COVID-19 dosis penguat kedua bagi warga bukan penerima bantuan iuran jaminan kesehatan semestinya diupayakan tidak memberatkan warga.  https://t.co/NsSWmPkzP2
1618517159725891584,2023-01-26 07:52:16+00:00,Harian Kompas,"Stok vaksin Covid-19 di Kabupaten Indramayu, Jawa Barat, semakin menipis. Akibatnya, layanan vaksinasi dosis penguat kedua yang dicanangkan pemerintah terhambat. Pemkab masih menunggu penyaluran vaksin. 

https://t.co/SMhi6mVcA0

#Nusantara #AdadiKompas"
1618516343980015616,2023-01-26 07:49:01+00:00,detikHealth,Varian Covid-19 Kraken atau Omicron XBB.1.5 sudah masuk di Indonesia. Varian ini disebut menular lebih cepat dibanding varian Covid-19 sebelumnya. https://t.co/8w5jq8OXLk
1618503361103532042,2023-01-26 06:57:26+00:00,antaranews.com,"Menkes mengakui bahwa kenaikan kasus campak hingga menimbulkan kategori KLB di sejumlah provinsi sebagai dampak fokus tenaga kesehatan yang terkuras untuk penanganan pandemi COVID-19.

https://t.co/xOYQPXoIgU"
1618501654524952582,2023-01-26 06:50:39+00:00,detikHealth,BPOM sudah mengizinkan penggunaan darurat vaksin Covid-19 untuk anak usia mulai dari 6 bulan. Kebijakan ini akan berlaku mulai bulan Maret 2023. Vaksin yang digunakan adalah vaksin Pfizer.   https://t.co/aFX5Dqsp4Z
1618498049482842112,2023-01-26 06:36:19+00:00,detikHealth,"COVID-19 Subvarian Omicron XBB 1.5 atau Kraken sudah terdeteksi di Indonesia. Lantas, apakah akan peningkatan kasus? Begini kata Menkes.  https://t.co/yJTsk5hmxX"
1618489708136534019,2023-01-26 06:03:11+00:00,antaranews.com,"Data terbaru CCDC menyebutkan jumlah kasus kematian pada Senin (23/1) turun sebesar 79 persen dan tercatat 896 orang.

https://t.co/HSX6onfkZa"
1618488200024186880,2023-01-26 05:57:11+00:00,detikHealth,"#Thread 
Indonesia sudah kemasukan subvarian Omicron XBB.1.5 atau yang disebut varian 'Kraken'. Mengingat subvarian ini diyakini menjadi varian Corona yang paling mudah menular.

Mungkinkah COVID-19 di RI naik lagi? https://t.co/EJVTJ4IZXY"
1618486843258830850,2023-01-26 05:51:48+00:00,detikHealth,"Varian Kraken masuk RI, disebut paling menular dibanding varian Corona lainnya. Menkes RI yakin imunitas warga RI relatif tinggi, COVID-19 RI bakal naik lagi?  https://t.co/sh3NaDSiMt"
1618485148747718658,2023-01-26 05:45:04+00:00,Media Indonesia,Menkes Sampaikan Strategi Penanganan dan Pencegahan Covid-19  https://t.co/N6lNEvolos
1618474350650314753,2023-01-26 05:02:09+00:00,detikHealth,"Antibodi monoklonal dapat mencegah terjadinya infeksi COVID-19 pada kelompok rentan, salah satunya adalah pasien kanker.  https://t.co/WgZ2OIVIjC"
1618469322460123138,2023-01-26 04:42:10+00:00,Media Indonesia,Pusat Pengendalian dan Pencegahan Penyakit (CDC) Tiongkok mengumumkan penurunan angka harian akibat covid-19 telah turun hampir 80% sejak awal bulan.  https://t.co/hNhA9N41Ea
1618461460396376065,2023-01-26 04:10:56+00:00,detikHealth,"Presiden Joko Widodo membuka Rakornas Penanganan Covid-19 dan Pemulihan Ekonomi Nasional. Dalam sambutannya, Jokowi menceritakan bagaimana sulitnya ia menangani pandemi di awal-awal kemunculan virus Corona.   https://t.co/b0tP2X3Eae"
1618461240556421120,2023-01-26 04:10:03+00:00,Media Indonesia,"Menang Lawan Covid-19, Presiden Sebut karena Semua Bergerak  https://t.co/5PQsi6tUVu"
1618457676895383552,2023-01-26 03:55:54+00:00,detikHealth,"Jokowi curhat dirinya sempat kebingungan soal masker saat awal pandemi COVID-19. Pasalnya, tak ada standar maupun pakem dalam penanganan virus Corona.  https://t.co/UqaBIczwAn"
1618456206900879362,2023-01-26 03:50:03+00:00,Media Indonesia,"PROGRAM vaksinasi booster kedua COVID-19 bagi masyarakat umum usia 18 tahun ke atas dimulai pada 24 Januari 2023 secara serentak di seluruh Indonesia.

  https://t.co/upL3g5J8wC"
1618455329863307264,2023-01-26 03:46:34+00:00,detikHealth,"Presiden RI Jokowi mengisahkan dirinya sempat bersemedi di awal COVID-19 masuk RI. Sempat bingung soal perlu atau tidak RI di-lockdown, begini ceritanya.  https://t.co/Ybsrvi9zEP"
1618447969040171008,2023-01-26 03:17:19+00:00,detikHealth,"Target Kemenkes RI, vaksin COVID-19 anak mulai dari enam bulan ke atas bisa disuntikkan Maret 2023, memakai jenis Pfizer.  https://t.co/Q7SbpphjYO"
1618441097025409027,2023-01-26 02:50:01+00:00,detikHealth,CEO Twitter Elon Musk baru-baru ini curhat dirinya mengalami efek samping vaksin COVID-19 atau KIPI yang berat. Bahkan ia mengungkapkan rasanya seperti sekarat.  https://t.co/lBjHmjhmwD
1618415590275940357,2023-01-26 01:08:40+00:00,antaranews.com,"Kemampuan Indonesia dalam hadapi pandemi terus meningkat selama lebih dari dua tahun menghadapi COVID-19, terlihat dari penambahan kapasitas sekuensing hingga penyediaan layanan kesehatan berbasis teknologi.

Berikut laman infografik: https://t.co/Zq8juJXrXF https://t.co/JvUW0VnnHh"
1618400229757255682,2023-01-26 00:07:37+00:00,detikHealth,Kemenkes RI melaporkan COVID-19 varian kraken atau Omicron XBB.1.5 sudah masuk Indonesia. Waspadai gejalanya seperti ini. https://t.co/XruijL2ft0
1619101785335144448,2023-01-27 22:35:21+00:00,CNN Indonesia,"Gejala Khas Covid-19 Varian Kraken, Waspada saat Anda Mengalami Ini https://t.co/2U6PtiWjAJ"
1619100829050621952,2023-01-27 22:31:33+00:00,tempo.co,"Cegah Lonjakan Kasus Covid-19 di Masa Transisi Menuju Endemi, Heru Budi Tetapkan 4 Kegiatan https://t.co/CsaSsxwzne #TempoMetro"
1618976771680112640,2023-01-27 14:18:36+00:00,tempo.co,"Vaksin Campak dan Covid-19 Bisa Diberikan Bersamaan, Cek Syaratnya https://t.co/1xVV2IM5gW #TempoGaya"
1618969844896141319,2023-01-27 13:51:04+00:00,tempo.co,Pakar Ingatkan Campak Lebih Menular dari COVID-19 https://t.co/USFH0hyhxb #TempoGaya
1618960896239489025,2023-01-27 13:15:31+00:00,Okezone,"Di Depan Ratusan Babinsa Medan, Prabowo Subianto Puji Cara Jokowi Tangani Pandemi Covid-19 #LengkapCepatBeritanya . https://t.co/hoejEq0SpX"
1618944307741986821,2023-01-27 12:09:36+00:00,Okezone,"Sebaran 211 Kasus Covid -19 Hari Ini, Jakarta Masih Tinggi #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/HYjLmcbEIs"
1618898582614200321,2023-01-27 09:07:54+00:00,JPNN.com,"#BeritaJabar
1.200 Dosis Vaksin Covid-19 Disiapkan Dinkes di Dmall Depok, Ada Booster Kedua Juga Loh!
#vaksinboosterkedua
#kotadepok 
https://t.co/tsQf8ZQhdz"
1618889059199520768,2023-01-27 08:30:03+00:00,JPNN.com,"1.200 Dosis Vaksin Covid-19 Disiapkan Dinkes di Dmall Depok, Ada Booster Kedua Juga Loh! #vaksincovid-19 https://t.co/tsQf8ZQhdz"
1618809260816859136,2023-01-27 03:12:58+00:00,JPNN.com,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 27 Januari 2023
#jadwalvaksinsurabaya
#lokasivaksinsurabaya
https://t.co/bGefcv6RKE"
1618806898022842368,2023-01-27 03:03:35+00:00,tempo.co,"Usia 28 Tahun Jadi Doktor, Arif Nur Muhammad dari Unair Ciptakan Vaksin Covid-19 Halal dan Bebas Efek Samping https://t.co/MbTeths9gJ #TempoTekno"
1618806134499942408,2023-01-27 03:00:33+00:00,CNN Indonesia,Warga DKI Jakarta mulai melakukan vaksinasi Covid-19 booster kedua. Masyarakat yang memenuhi syarat dapat menerima booster kedua secara gratis. Booster kedua tidak memerlukan tiket vaksinasi sehingga dapat langsung datang ke faskes. https://t.co/0gJVX9o2LW #CNNIndonesia https://t.co/Rxhrb7u3p2
1618785627805462528,2023-01-27 01:39:03+00:00,tempo.co,"28 Tahun Jadi Doktor, Arif Nur Muhammad dari Unair Ciptakan Vaksin Covid-19 Halal dan Bebas Efek Samping https://t.co/XLJdZTGkNB #TempoTekno"
1618784620027449345,2023-01-27 01:35:03+00:00,JPNN.com,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 27 Januari 2023 #infovaksin https://t.co/bGefcv6RKE
1618763636012634117,2023-01-27 00:11:40+00:00,Okezone,"Kematian Terkait Covid-19 di China Meningkat, Peti Jenazah Habis Diborong #LengkapCepatBeritanya #BeritaTerkini #International #BeritaInternasional . https://t.co/4p7wEAQGun"
1619005826668310530,2023-01-27 16:14:03+00:00,KOMPAS TV,Kala Prabowo Akui Jokowi Berhasil Atasi Ancaman Ekonomi Karena Pandemi Covid-19 https://t.co/idt1qGmWXn
1618969777082441730,2023-01-27 13:50:48+00:00,detikcom,"Kemacetan di Jakarta disebut sudah seperti sebelum pandemi COVID-19. Pj Gubernur DKI, Heru Budi, ingatkan warga untuk tak banyak membeli mobil.  https://t.co/5CqN03loRb"
1618958162752868352,2023-01-27 13:04:39+00:00,Kompas.com,"""Kami masih menunggu kiriman vaksin dari Pusat. Info terbaru, hari ini sudah diterima Dinkes Jatim,"" https://t.co/8pcb7MSk95"
1618958066455543808,2023-01-27 13:04:16+00:00,detikcom,Pemerintah kini memperbolehkan masyarakat umum untuk mendapatkan vaksin COVID-19 booster kedua. Simak lokasi vaksin booster kedua Jabodetabek di sini.  https://t.co/XMjYqGY9jC
1618943455446835200,2023-01-27 12:06:12+00:00,Kompas.com,"Berikut ini, jumlah kasus Covid-19 hingga hari ini untuk provinsi Aceh, Sumut, Sumbar, Riau, Kepri, Jambi, dan Bengkulu: https://t.co/HlUv7cegen"
1618927442797920256,2023-01-27 11:02:35+00:00,Kompas.com,"Air terjun Havasu di Grand Canyon, Arizona, Amerika Serikat akan kembali dibuka setelah tutup selama tiga tahun akibat pandemi Covid-19. https://t.co/U725XuPyuV"
1618910734666055680,2023-01-27 09:56:11+00:00,detikcom,"RI mencatat kasus pertama pasien COVID-19 varian Kraken, sempat mengalami gejala batuk. Disebut varian paling menular, bisa sefatal apa gejala Kraken?  https://t.co/3JPM82y0Yj"
1618887282273943552,2023-01-27 08:23:00+00:00,KOMPAS TV,Presiden Joko Widodo menceritakan pengalamannya melakukan semedi selama tiga hari sebelum memutuskan kebijakan penanganan Covid-19 di awal masa pandemi. Dia melakukan semedi untuk memutuskan apakah Indonesia harus melakukan lockdown (karantina wilayah) atau tidak. https://t.co/QBDAV0HjeQ
1618883496692355072,2023-01-27 08:07:57+00:00,detikcom,Indonesia sudah mencatat 1 kasus COVID-19 varian Kraken. Pasien adalah warga negara Polandia yang melakukan perjalanan ke Balikpapan. Ini gejala yang muncul.  https://t.co/RJnQKhoCfJ
1618861312037060608,2023-01-27 06:39:48+00:00,detikcom,PT Bio Farma (Persero) memberikan penjelasan soal kabar penghentian produksi vaksin COVID-19 IndoVac. Simak informasi selengkapnya di sini.  https://t.co/ybjC8St4EW
1618854963488104448,2023-01-27 06:14:34+00:00,detikcom,"Sejak kebijakan zero-COVID dicabut pada Desember 2022, sekitar 80 persen populasi di China telah terinfeksi COVID-19. Seperti apa kondisinya?  https://t.co/ZfHOYbrJMk"
1618854215627186179,2023-01-27 06:11:36+00:00,KOMPAS TV,"Covid-19 di China Mengerikan, Pedesaan Mulai Kehabisan Peti Jenazah https://t.co/hWd9BmVXXJ"
1618849884286734336,2023-01-27 05:54:23+00:00,detikcom,"RI sudah kemasukan varian Kraken, subvarian Omicron yang diketahui paling menular dibanding varian Corona lainnya. Seberapa besar kemungkinan COVID naik lagi?  https://t.co/9dXo5m0xnD"
1618839154019778561,2023-01-27 05:11:45+00:00,detikcom,Series HBO 'The Last of Us' menjadi perbincangan hangat di media sosial. Aktris Christine Hakim menjadi seorang profesor yang mempelajari jamur cordyceps.  https://t.co/1j0uY98v7E
1618833301493497856,2023-01-27 04:48:30+00:00,KOMPAS TV,"Presiden @jokowi menyebut bahwa Indonesia bisa dilanda kerusuhan apabila pemerintah pada masa awal pandemi Covid-19 menerapkan kebijakan karantina wilayah secara menyeluruh atau lockdown. Simak penjelasan selengkapnya.

https://t.co/zL025j5sfR https://t.co/ZrroQZfrkA"
1618822197241339904,2023-01-27 04:04:22+00:00,detikcom,Imunisasi pasif seperti antibodi monoklonal menjadi salah satu opsi penting sebagai pencegahan terhadap Infeksi SARS-CoV-2.  https://t.co/8hGHyZJKne
1618813816774729729,2023-01-27 03:31:04+00:00,KOMPAS TV,[FULL] Cerita Jokowi Tolak Lockdown di Awal Pandemi Covid-19 https://t.co/GGxFfPG2CF
1618797711360397313,2023-01-27 02:27:04+00:00,Kompas.com,"Direktur Jenderal P2P Kementerian Kesehatan Maxi Rein Rondonuwu mengatakan, vaksin Covid-19 untuk anak-anak usia 6 bulan ke atas sudah bisa diberikan mulai Maret 2023. &lt; #Nasional #VaksinAnak

https://t.co/aURAlZGDfn"
1618791414581833728,2023-01-27 02:02:03+00:00,Kompas.com,SMAN 1 Depok Sleman DIY mengadakan Career Day #11 untuk memberikan wawasan karier pada siswa pasca pandemi Covid-19. https://t.co/oQcccrAu9d
1618791316246208512,2023-01-27 02:01:40+00:00,detikcom,Virus corona varian Kraken disebut sudah masuk ke Indonesia. Kenali gejalanya di #CNNIndonesia! #detikNetwork  https://t.co/zzFxWqqfSf
1619013630581964801,2023-01-27 16:45:04+00:00,Media Indonesia,VAKSINASI covid-19 untuk kelompok usia 6 bulan ke atas diperkirakan akan dimulai pada triwulan kedua 2023. Hal tersebut dikarenakan Kementerian Kesehatan (Kemenkes) memperhatikan kesiapan penyedia vaksin.  https://t.co/ekceczj9S0
1618974809228025857,2023-01-27 14:10:48+00:00,detikHealth,"Indonesia mencatat sebanyak 211 kasus baru COVID-19, Jumat (27/1/2023). DKI Jakarta menyumbang kasus terbanyak dengan jumlah 64. https://t.co/ig4KOTBX1N"
1618969500266774530,2023-01-27 13:49:42+00:00,detikHealth,Pemerintah kini memperbolehkan masyarakat umum untuk mendapatkan vaksin COVID-19 booster kedua. Simak lokasi vaksin booster kedua Jabodetabek di sini. https://t.co/s1jhfznPdb
1618962070439096322,2023-01-27 13:20:11+00:00,antaranews.com,"Sebanyak 42.889 warga Jaktim mengikuti vaksin COVID-19 dosis keempat booster kedua kedua.

https://t.co/ipVcRnTprV"
